pmt_id,position_x,position_y,position_z,type_int,type_name
4983,-8344.130000000001,-977.5,257.1,1,NORMAL
4984,-8373.7,-528.69,500.34,1,NORMAL
4985,-8373.69,-683.84,249.02,1,NORMAL
4986,-8403.01,-390.20000000000005,241.20000000000002,1,NORMAL
4987,-8294.32,-608.3100000000001,1331.5,1,NORMAL
4988,-8324.96,-471.74,1071.42,1,NORMAL
4989,-8355.85,-335.17,811.59,1,NORMAL
4990,-8386.470000000001,-198.35000000000002,551.53,1,NORMAL
4991,-8417.36,-61.769999999999996,291.44,1,NORMAL
4992,-8302.119999999999,-313.43,1319.5500000000002,1,NORMAL
4993,-8332.75,-176.62,1059.74,1,NORMAL
4994,-8363.64,-40.03999999999999,799.66,1,NORMAL
4995,-8394.28,96.50999999999999,539.8299999999999,1,NORMAL
4996,-8309.91,-18.31,1307.88,1,NORMAL
4997,-8340.539999999999,118.26,1047.8,1,NORMAL
4998,-8371.18,254.81,787.97,1,NORMAL
4999,-8317.71,276.55,1296.1799999999998,1,NORMAL
5000,-8348.35,413.12,1036.1,1,NORMAL
5001,-7941.73,461.9,2745.3199999999997,1,NORMAL
5002,-7965.34,1169.55,2415.2000000000003,1,NORMAL
5003,-7986.65,877.1299999999999,2450.21,1,NORMAL
5004,-8007.960000000001,584.7099999999999,2485.21,1,NORMAL
5005,-8053.200000000001,999.8399999999999,2189.99,1,NORMAL
5006,-8074.51,707.4200000000001,2224.99,1,NORMAL
5007,-8140.74,830.23,1964.88,1,NORMAL
5008,-8188.7699999999995,728.08,1664.71,1,NORMAL
5009,-8248.33,576.14,1418.62,1,NORMAL
5010,-8158.9400000000005,1021.64,1653.03,1,NORMAL
5011,-8218.73,869.61,1407.19,1,NORMAL
5012,-8278.289999999999,717.67,1161.1,1,NORMAL
5013,-8188.8099999999995,1163.1999999999998,1395.8500000000001,1,NORMAL
5014,-8248.369999999999,1011.26,1149.76,1,NORMAL
5015,-7409.120000000001,694.4,3929.72,1,NORMAL
5016,-7631.4800000000005,66.32,3521.6000000000004,1,NORMAL
5017,-7518.97,233.21,3737.6499999999996,1,NORMAL
5018,-7406.459999999999,400.09999999999997,3953.71,1,NORMAL
5019,-7516.21,-60.970000000000006,3761.85,1,NORMAL
5020,-7403.7,105.92,3977.91,1,NORMAL
5021,-7400.789999999999,-188.39,4001.81,1,NORMAL
5022,-7474.160000000001,-1962.84,3332.78,1,NORMAL
5023,-7142.709999999999,-2631.29,3564.34,1,NORMAL
5024,-7233.92,-2350.6,3564.34,1,NORMAL
5025,-7325.11,-2069.68,3564.46,1,NORMAL
5026,-7085.22,-2457.39,3795.99,1,NORMAL
5027,-7176.41,-2176.47,3796.1099999999997,1,NORMAL
5028,-7027.530000000001,-2283.42,4027.5,1,NORMAL
5029,-7623.35,-1856.0300000000002,3062.3500000000004,1,NORMAL
5030,-7532.16,-2136.95,3062.23,1,NORMAL
5031,-7440.96,-2417.6499999999996,3062.23,1,NORMAL
5032,-7349.610000000001,-2698.67,3062.28,1,NORMAL
5033,-7258.41,-2979.37,3062.28,1,NORMAL
5034,-7661.75,-2023.77,2822.21,1,NORMAL
5035,-7570.57,-2304.69,2822.09,1,NORMAL
5036,-7479.2,-2585.49,2822.26,1,NORMAL
5037,-7388.02,-2866.4100000000003,2822.14,1,NORMAL
5038,-7700.16,-2191.51,2582.0699999999997,1,NORMAL
5039,-7608.8,-2472.31,2582.24,1,NORMAL
5040,-7517.61,-2753.2299999999996,2582.12,1,NORMAL
5041,-7738.59,-2359.2,2342.37,1,NORMAL
5042,-7647.4,-2640.12,2342.25,1,NORMAL
5043,-7775.789999999999,-2681.92,1310.2199999999998,1,NORMAL
5044,-7867.039999999999,-2556.12,1058.97,1,NORMAL
5045,-7593.31,-2777.91,2063.74,1,NORMAL
5046,-99999.0,-99999.0,-99999.0,10,SPARE
5047,-7775.879999999999,-2526.7,1561.43,1,NORMAL
5048,-7866.97,-2401.0,1310.34,1,NORMAL
5049,-7958.25,-2275.42,1058.97,1,NORMAL
5050,-7684.5,-2496.9900000000002,2063.86,1,NORMAL
5051,-7775.77,-2371.41,1812.49,1,NORMAL
5052,-7867.07,-2245.78,1561.55,1,NORMAL
5053,-7958.339999999999,-2120.2000000000003,1310.17,1,NORMAL
5054,-7775.860000000001,-2216.18,2063.69,1,NORMAL
5055,-7866.96,-2090.4900000000002,1812.61,1,NORMAL
5056,-7958.429999999999,-1964.9700000000003,1561.38,1,NORMAL
5057,-6979.24,-2041.25,4250.21,1,NORMAL
5058,-7126.94,-1932.03,4018.7799999999997,1,NORMAL
5059,-7274.71,-1823.21,3787.5299999999997,1,NORMAL
5060,-7422.26,-1714.09,3556.27,1,NORMAL
5061,-7570.16,-1604.94,3324.98,1,NORMAL
5062,-7049.53,-1754.42,4241.54,1,NORMAL
5063,-7197.08,-1645.31,4010.27,1,NORMAL
5064,-7344.85,-1536.49,3779.03,1,NORMAL
5065,-7492.59,-1427.44,3547.91,1,NORMAL
5066,-7119.67,-1467.7,4233.03,1,NORMAL
5067,-7267.42,-1358.66,4001.91,1,NORMAL
5068,-7415.1900000000005,-1249.83,3770.67,1,NORMAL
5069,-7190.01,-1181.05,4224.67,1,NORMAL
5070,-7337.780000000001,-1072.22,3993.42,1,NORMAL
5071,-8172.960000000001,-942.49,1803.52,1,NORMAL
5072,-8081.73,-1068.24,2054.7,1,NORMAL
5073,-7990.52,-1193.77,2305.7599999999998,1,NORMAL
5074,-7899.2,-1319.4,2557.15,1,NORMAL
5075,-7807.99,-1444.9299999999998,2808.21,1,NORMAL
5076,-8121.29,-1233.21,1812.97,1,NORMAL
5077,-8030.05,-1358.9599999999998,2064.15,1,NORMAL
5078,-7938.76,-1484.3700000000001,2315.42,1,NORMAL
5079,-7847.5199999999995,-1610.13,2566.6000000000004,1,NORMAL
5080,-8069.610000000001,-1523.93,1822.4199999999998,1,NORMAL
5081,-99999.0,-99999.0,-99999.0,10,SPARE
5082,-7887.08,-1775.09,2324.87,1,NORMAL
5083,-99999.0,-99999.0,-99999.0,10,SPARE
5084,-7926.88,-1940.05,2083.23,1,NORMAL
5085,-7718.03,-1275.73,3121.4100000000003,1,NORMAL
5086,-7750.74,-982.6999999999999,3104.13,1,NORMAL
5087,-7783.66,-689.88,3087.0699999999997,1,NORMAL
5088,-7816.280000000001,-396.73,3070.0,1,NORMAL
5089,-7849.22,-103.69,3052.8199999999997,1,NORMAL
5090,-7637.709999999999,-1104.53,3348.13,1,NORMAL
5091,-7670.299999999999,-811.61,3331.17,1,NORMAL
5092,-7703.25,-518.5699999999999,3313.99,1,NORMAL
5093,-7735.929999999999,-225.76,3296.83,1,NORMAL
5094,-7557.2699999999995,-933.4399999999999,3575.17,1,NORMAL
5095,-7589.9800000000005,-640.4200000000001,3557.89,1,NORMAL
5096,-7622.66,-347.61,3540.7299999999996,1,NORMAL
5097,-7476.92,-762.47,3802.0,1,NORMAL
5098,-7509.629999999999,-469.44000000000005,3784.72,1,NORMAL
5099,-8125.839999999999,-744.3399999999999,2059.09,1,NORMAL
5100,-7882.83,-827.7800000000001,2796.85,1,NORMAL
5101,-7974.04,-702.25,2545.78,1,NORMAL
5102,-8065.27,-576.5,2294.6,1,NORMAL
5103,-7913.79,-534.51,2781.18,1,NORMAL
5104,-8005.0199999999995,-408.76,2530.0,1,NORMAL
5105,-7944.51,-241.26000000000002,2765.4300000000003,1,NORMAL
5106,-7982.35,79.52,2686.35,1,NORMAL
5107,-8041.799999999999,-86.43,2449.21,1,NORMAL
5108,-8101.36,-252.45000000000002,2212.48,1,NORMAL
5109,-8160.72,-418.27,1975.54,1,NORMAL
5110,-8220.4,-584.2,1738.4899999999998,1,NORMAL
5111,-8051.07,207.99,2429.33,1,NORMAL
5112,-8110.42,42.160000000000004,2192.39,1,NORMAL
5113,-8169.99,-123.85999999999999,1955.66,1,NORMAL
5114,-8229.58,-289.66999999999996,1718.8200000000002,1,NORMAL
5115,-8119.6900000000005,336.56999999999994,2172.51,1,NORMAL
5116,-8179.28,170.77,1935.66,1,NORMAL
5117,-8238.85,4.74,1698.94,1,NORMAL
5118,-8188.55,465.18,1915.79,1,NORMAL
5119,-8248.11,299.15,1679.06,1,NORMAL
5120,-99999.0,-99999.0,-99999.0,10,SPARE
5121,-99999.0,-99999.0,-99999.0,10,SPARE
5122,-99999.0,-99999.0,-99999.0,10,SPARE
5123,-99999.0,-99999.0,-99999.0,10,SPARE
5124,-99999.0,-99999.0,-99999.0,10,SPARE
5125,-99999.0,-99999.0,-99999.0,10,SPARE
5126,-99999.0,-99999.0,-99999.0,10,SPARE
5127,-2524.16,593.6999999999999,-8013.55,1,NORMAL
5128,-2792.76,523.76,-7912.200000000001,1,NORMAL
5129,-3061.25,454.15999999999997,-7811.11,1,NORMAL
5130,-3329.62,384.30999999999995,-7709.8099999999995,1,NORMAL
5131,-3598.27,314.39,-7608.71,1,NORMAL
5132,-2605.2300000000005,310.38,-7992.57,1,NORMAL
5133,-2873.6000000000004,240.51999999999998,-7891.2699999999995,1,NORMAL
5134,-3142.09,170.92,-7790.18,1,NORMAL
5135,-3410.5099999999998,101.08000000000001,-7689.120000000001,1,NORMAL
5136,-2686.07,27.130000000000003,-7971.63,1,NORMAL
5137,-2954.4900000000002,-42.71,-7870.58,1,NORMAL
5138,-3222.98,-112.31,-7769.49,1,NORMAL
5139,-2766.96,-256.1,-7950.9400000000005,1,NORMAL
5140,-3035.46,-325.69000000000005,-7849.85,1,NORMAL
5141,-4622.099999999999,-4368.34,-5522.01,1,NORMAL
5142,-4831.03,-4164.58,-5476.570000000001,1,NORMAL
5143,-5040.03,-3961.15,-5431.2699999999995,1,NORMAL
5144,-5249.099999999999,-3757.45,-5385.63,1,NORMAL
5145,-5458.21,-3553.79,-5340.34,1,NORMAL
5146,-4818.9400000000005,-4404.5,-5304.9800000000005,1,NORMAL
5147,-5027.91,-4201.03,-5259.32,1,NORMAL
5148,-5237.02,-3997.3700000000003,-5214.04,1,NORMAL
5149,-5445.839999999999,-3793.84,-5168.58,1,NORMAL
5150,-5015.83,-4440.950000000001,-5087.7300000000005,1,NORMAL
5151,-5224.75,-4237.19,-5042.29,1,NORMAL
5152,-5433.58,-4033.67,-4996.83,1,NORMAL
5153,-5212.5599999999995,-4477.34,-4870.68,1,NORMAL
5154,-5421.49,-4273.59,-4825.24,1,NORMAL
5155,-4633.2,-3309.42,-6197.129999999999,1,NORMAL
5156,-4842.14,-3859.76,-5683.540000000001,1,NORMAL
5157,-4842.13,-3608.6900000000005,-5838.7,1,NORMAL
5158,-4842.24,-3357.4,-5993.89,1,NORMAL
5159,-5051.2,-3656.7200000000003,-5635.82,1,NORMAL
5160,-5051.3099999999995,-3405.4300000000003,-5791.0,1,NORMAL
5161,-5260.09,-3453.5899999999997,-5587.94,1,NORMAL
5162,-5732.039999999999,-3503.2200000000003,-5068.76,1,NORMAL
5163,-5904.22,-3529.33,-4830.299999999999,1,NORMAL
5164,-6076.4,-3555.4399999999996,-4591.84,1,NORMAL
5165,-6248.41,-3581.45,-4353.23,1,NORMAL
5166,-5712.79,-3743.58,-4898.49,1,NORMAL
5167,-5884.969999999999,-3769.69,-4660.03,1,NORMAL
5168,-6057.16,-3795.7999999999997,-4421.57,1,NORMAL
5169,-5693.869999999999,-3984.09,-4728.17,1,NORMAL
5170,-5866.05,-4010.2,-4489.71,1,NORMAL
5171,-5674.62,-4224.46,-4557.889999999999,1,NORMAL
5172,-3421.85,-2395.58,-7305.85,1,NORMAL
5173,-4112.200000000001,-2352.71,-6942.709999999999,1,NORMAL
5174,-3873.4300000000003,-2275.13,-7097.870000000001,1,NORMAL
5175,-3634.5299999999997,-2197.3500000000004,-7253.139999999999,1,NORMAL
5176,-4086.06,-2077.09,-7045.460000000001,1,NORMAL
5177,-3847.16,-1999.3100000000002,-7200.73,1,NORMAL
5178,-4059.78,-1801.44,-7148.0,1,NORMAL
5179,-5458.19,-3187.33,-5566.84,1,NORMAL
5180,-5249.04,-3136.71,-5769.33,1,NORMAL
5181,-5040.110000000001,-3086.46,-5971.75,1,NORMAL
5182,-4831.11,-3035.89,-6174.04,1,NORMAL
5183,-4622.14,-2985.36,-6376.68,1,NORMAL
5184,-7684.56,-2652.1,1812.49,1,NORMAL
5185,-99999.0,-99999.0,-99999.0,10,SPARE
5186,-5027.900000000001,-2825.5099999999998,-6109.44,1,NORMAL
5187,-4819.08,-2775.04,-6311.88,1,NORMAL
5188,-99999.0,-99999.0,-99999.0,10,SPARE
5189,-99999.0,-99999.0,-99999.0,10,SPARE
5190,-5015.87,-2564.66,-6247.28,1,NORMAL
5191,-5421.59,-2404.53,-5980.259999999999,1,NORMAL
5192,-5212.66,-2354.29,-6182.68,1,NORMAL
5193,-3970.86,-1506.59,-7273.46,1,NORMAL
5194,-3756.29,-1702.8700000000001,-7325.789999999999,1,NORMAL
5195,-3542.14,-1899.22,-7378.150000000001,1,NORMAL
5196,-3327.74,-2095.34,-7430.4,1,NORMAL
5197,-3113.2999999999997,-2291.64,-7482.95,1,NORMAL
5198,-3722.31,-1421.56,-7408.66,1,NORMAL
5199,-3507.91,-1617.68,-7460.900000000001,1,NORMAL
5200,-4428.54,-2719.04,-6628.24,1,NORMAL
5201,-4401.11,-2444.21,-6732.86,1,NORMAL
5202,-4373.9400000000005,-2169.6,-6837.6,1,NORMAL
5203,-4346.69,-1894.6100000000001,-6942.129999999999,1,NORMAL
5204,-4319.39,-1619.81,-7046.97,1,NORMAL
5205,-4629.09,-2513.85,-6558.71,1,NORMAL
5206,-4601.96,-2239.06,-6663.139999999999,1,NORMAL
5207,-4574.67,-1964.25,-6767.98,1,NORMAL
5208,-4547.36,-1689.62,-6872.5,1,NORMAL
5209,-4829.9400000000005,-2308.7,-6488.99,1,NORMAL
5210,-4802.51,-2033.87,-6593.61,1,NORMAL
5211,-4775.21,-1759.23,-6698.13,1,NORMAL
5212,-5030.61,-2103.7,-6419.360000000001,1,NORMAL
5213,-5003.18,-1828.87,-6523.9800000000005,1,NORMAL
5214,-5932.93,-3271.2799999999997,-5012.26,1,NORMAL
5215,-5933.04,-3019.9900000000002,-5167.45,1,NORMAL
5216,-6099.87,-3294.91,-4769.68,1,NORMAL
5217,-6099.719999999999,-3043.8,-4925.05,1,NORMAL
5218,-6099.83,-2792.5,-5080.2300000000005,1,NORMAL
5219,-6266.549999999999,-3318.7200000000003,-4527.28,1,NORMAL
5220,-6266.660000000001,-3067.42,-4682.46,1,NORMAL
5221,-6266.509999999999,-2816.3099999999995,-4837.83,1,NORMAL
5222,-6266.620000000001,-2565.0099999999998,-4993.01,1,NORMAL
5223,-6433.490000000001,-3342.3399999999997,-4284.69,1,NORMAL
5224,-6433.339999999999,-3091.23,-4440.0599999999995,1,NORMAL
5225,-6433.450000000001,-2839.93,-4595.24,1,NORMAL
5226,-6433.450000000001,-2588.87,-4750.41,1,NORMAL
5227,-6433.41,-2337.52,-4905.8,1,NORMAL
5228,-6600.280000000001,-3114.8500000000004,-4197.47,1,NORMAL
5229,-6600.13,-2863.7400000000002,-4352.84,1,NORMAL
5230,-6600.24,-2612.4400000000005,-4508.03,1,NORMAL
5231,-6600.24,-2361.38,-4663.1900000000005,1,NORMAL
5232,-6767.07,-2887.3599999999997,-4110.26,1,NORMAL
5233,-6766.92,-2636.25,-4265.63,1,NORMAL
5234,-6767.03,-2384.96,-4420.81,1,NORMAL
5235,-6248.4400000000005,-2292.2200000000003,-5149.969999999999,1,NORMAL
5236,-6076.4,-2516.9900000000002,-5233.630000000001,1,NORMAL
5237,-5904.22,-2741.95,-5316.93,1,NORMAL
5238,-5732.03,-2966.9,-5400.22,1,NORMAL
5239,-6057.28,-2257.15,-5372.35,1,NORMAL
5240,-5885.1,-2482.1,-5455.650000000001,1,NORMAL
5241,-5712.92,-2707.0600000000004,-5538.9400000000005,1,NORMAL
5242,-5866.0199999999995,-2222.2999999999997,-5594.719999999999,1,NORMAL
5243,-5693.84,-2447.25,-5678.01,1,NORMAL
5244,-5674.719999999999,-2187.4100000000003,-5816.73,1,NORMAL
5245,-5470.63,-2046.53,-6020.0599999999995,1,NORMAL
5246,-5266.459999999999,-1980.06,-6222.77,1,NORMAL
5247,-5651.59,-1836.3,-5918.780000000001,1,NORMAL
5248,-5447.619999999999,-1770.11,-6121.599999999999,1,NORMAL
5249,-5243.450000000001,-1703.64,-6324.31,1,NORMAL
5250,-5628.74,-1560.1,-6020.08,1,NORMAL
5251,-5424.57,-1493.63,-6222.79,1,NORMAL
5252,-6381.25,-968.8800000000001,-5400.18,1,NORMAL
5253,-6388.32,-1252.0900000000001,-5316.889999999999,1,NORMAL
5254,-6395.389999999999,-1535.3,-5233.6,1,NORMAL
5255,-3865.79,24.049999999999997,-7482.910000000001,1,NORMAL
5256,-3923.85,-260.74,-7430.4,1,NORMAL
5257,-3981.92,-545.38,-7378.23,1,NORMAL
5258,-4039.79,-830.3199999999999,-7325.789999999999,1,NORMAL
5259,-4097.97,-1115.16,-7273.5,1,NORMAL
5260,-3673.04,-183.67999999999998,-7565.700000000001,1,NORMAL
5261,-3730.79,-468.41999999999996,-7513.379999999999,1,NORMAL
5262,-3788.97,-753.26,-7461.09,1,NORMAL
5263,-3846.92,-1037.85,-7408.7,1,NORMAL
5264,-3479.9700000000003,-391.36,-7648.68,1,NORMAL
5265,-3538.0299999999997,-676.15,-7596.17,1,NORMAL
5266,-3595.98,-960.74,-7543.780000000001,1,NORMAL
5267,-3287.1,-598.89,-7731.58,1,NORMAL
5268,-3345.1600000000003,-883.68,-7679.070000000001,1,NORMAL
5269,-4893.0,-306.08,-6840.1900000000005,1,NORMAL
5270,-4231.9400000000005,-358.47,-7253.200000000001,1,NORMAL
5271,-4470.72,-436.04999999999995,-7098.03,1,NORMAL
5272,-4709.610000000001,-513.8199999999999,-6942.75,1,NORMAL
5273,-4287.65,-643.69,-7200.73,1,NORMAL
5274,-4526.54,-721.47,-7045.45,1,NORMAL
5275,-4343.23,-928.87,-7148.049999999999,1,NORMAL
5276,-7160.05,-775.53,-4353.360000000001,1,NORMAL
5277,-7005.77,-695.1800000000001,-4591.82,1,NORMAL
5278,-6851.130000000001,-615.09,-4830.2699999999995,1,NORMAL
5279,-5467.54,-5758.33,-2808.2299999999996,1,NORMAL
5280,-5615.16,-5710.47,-2556.9300000000003,1,NORMAL
5281,-5762.7300000000005,-5662.5199999999995,-2305.87,1,NORMAL
5282,-5910.5,-5614.47,-2054.53,1,NORMAL
5283,-6058.07,-5566.52,-1803.47,1,NORMAL
5284,-5402.51,-5915.17,-2566.46,1,NORMAL
5285,-5550.13,-5867.32,-2315.17,1,NORMAL
5286,-5697.849999999999,-5819.17,-2064.06,1,NORMAL
5287,-5845.48,-5771.3099999999995,-1812.77,1,NORMAL
5288,-5337.49,-6072.02,-2324.7,1,NORMAL
5289,-5485.209999999999,-6023.869999999999,-2073.59,1,NORMAL
5290,-5632.83,-5976.0199999999995,-1822.3,1,NORMAL
5291,-5272.759999999999,-6228.7,-2083.21,1,NORMAL
5292,-5420.38,-6180.839999999999,-1831.92,1,NORMAL
5293,-6289.24,-4697.57,-3052.74,1,NORMAL
5294,-6090.280000000001,-4915.34,-3069.96,1,NORMAL
5295,-5891.72,-5133.13,-3087.01,1,NORMAL
5296,-5692.910000000001,-5350.700000000001,-3104.1800000000003,1,NORMAL
5297,-5494.15,-5568.6,-3121.51,1,NORMAL
5298,-6125.83,-4729.719999999999,-3296.7599999999998,1,NORMAL
5299,-5927.02,-4947.29,-3313.94,1,NORMAL
5300,-5728.46,-5165.08,-3330.98,1,NORMAL
5301,-5529.85,-5382.780000000001,-3348.26,1,NORMAL
5302,-5962.57,-4761.66,-3540.7400000000002,1,NORMAL
5303,-5763.959999999999,-4979.36,-3558.0099999999998,1,NORMAL
5304,-5565.4,-5197.16,-3575.05,1,NORMAL
5305,-5799.51,-4793.74,-3784.81,1,NORMAL
5306,-5600.950000000001,-5011.530000000001,-3801.85,1,NORMAL
5307,-6136.4800000000005,-5378.39,-2059.07,1,NORMAL
5308,-5988.91,-5426.34,-2310.13,1,NORMAL
5309,-5841.29,-5474.19,-2561.43,1,NORMAL
5310,-5693.57,-5522.34,-2812.54,1,NORMAL
5311,-6186.08,-5207.16,-2294.4700000000003,1,NORMAL
5312,-6038.51,-5255.11,-2545.5299999999997,1,NORMAL
5313,-5890.89,-5302.97,-2796.82,1,NORMAL
5314,-6235.879999999999,-5036.070000000001,-2529.96,1,NORMAL
5315,-6088.26,-5083.92,-2781.25,1,NORMAL
5316,-6285.47,-4864.85,-2765.36,1,NORMAL
5317,-5628.75,-4686.93,-4087.45,1,NORMAL
5318,-5424.51,-4897.86,-4118.860000000001,1,NORMAL
5319,-5651.59,-4472.71,-4289.41,1,NORMAL
5320,-5447.67,-4683.78,-4320.78,1,NORMAL
5321,-5243.42,-4894.71,-4352.200000000001,1,NORMAL
5322,-5470.75,-4469.38,-4522.5599999999995,1,NORMAL
5323,-5266.509999999999,-4680.31,-4553.9800000000005,1,NORMAL
5324,-6307.0,-5304.53,-1738.5400000000002,1,NORMAL
5325,-6356.2699999999995,-5135.25,-1975.5,1,NORMAL
5326,-6405.78,-4966.1900000000005,-2212.33,1,NORMAL
5327,-6455.1900000000005,-4796.71,-2449.23,1,NORMAL
5328,-6504.650000000001,-4627.5599999999995,-2686.29,1,NORMAL
5329,-6487.51,-5071.76,-1718.8,1,NORMAL
5330,-6536.97,-4902.37,-1955.48,1,NORMAL
5331,-6586.43,-4733.22,-2192.54,1,NORMAL
5332,-6635.74,-4564.030000000001,-2429.2599999999998,1,NORMAL
5333,-6668.21,-4838.87,-1698.7799999999997,1,NORMAL
5334,-6717.469999999999,-4669.59,-1935.7400000000002,1,NORMAL
5335,-6766.79,-4500.41,-2172.4700000000003,1,NORMAL
5336,-6848.7699999999995,-4606.1900000000005,-1678.81,1,NORMAL
5337,-6898.03,-4436.91,-1915.77,1,NORMAL
5338,-6402.43,-3793.12,-3929.4700000000003,1,NORMAL
5339,-6395.36,-3994.5,-3713.79,1,NORMAL
5340,-6388.289999999999,-4195.65,-3497.75,1,NORMAL
5341,-6381.21,-4396.8,-3281.7000000000003,1,NORMAL
5342,-6227.16,-4029.5800000000004,-3953.8099999999995,1,NORMAL
5343,-6220.09,-4230.74,-3737.76,1,NORMAL
5344,-6213.02,-4431.89,-3521.71,1,NORMAL
5345,-6051.94,-4266.15,-3977.91,1,NORMAL
5346,-6044.87,-4467.3,-3761.8599999999997,1,NORMAL
5347,-5876.67,-4502.38,-4001.88,1,NORMAL
5348,-6696.45,-4294.37,-2745.39,1,NORMAL
5349,-6851.1,-4045.27,-2710.37,1,NORMAL
5350,-7005.74,-3796.17,-2675.36,1,NORMAL
5351,-7160.1900000000005,-3546.94,-2640.25,1,NORMAL
5352,-6822.16,-4234.1,-2485.19,1,NORMAL
5353,-6976.81,-3985.0,-2450.18,1,NORMAL
5354,-7131.459999999999,-3735.8999999999996,-2415.16,1,NORMAL
5355,-6948.22,-4173.75,-2225.04,1,NORMAL
5356,-7102.870000000001,-3924.6499999999996,-2190.02,1,NORMAL
5357,-7073.9400000000005,-4113.4800000000005,-1964.8400000000001,1,NORMAL
5358,-6722.66,-4107.12,-2993.56,1,NORMAL
5359,-6575.030000000001,-4154.97,-3244.8599999999997,1,NORMAL
5360,-6871.599999999999,-3854.81,-2955.75,1,NORMAL
5361,-6723.88,-3902.96,-3206.8599999999997,1,NORMAL
5362,-6576.25,-3950.8100000000004,-3458.15,1,NORMAL
5363,-7020.44,-3602.79,-2917.75,1,NORMAL
5364,-6872.820000000001,-3650.65,-3169.04,1,NORMAL
5365,-6725.1,-3698.8,-3420.1499999999996,1,NORMAL
5366,-6577.4800000000005,-3746.65,-3671.44,1,NORMAL
5367,-7169.38,-3350.48,-2879.93,1,NORMAL
5368,-7021.660000000001,-3398.63,-3131.04,1,NORMAL
5369,-6874.04,-3446.49,-3382.33,1,NORMAL
5370,-6726.47,-3494.44,-3633.39,1,NORMAL
5371,-6578.7,-3542.4900000000002,-3884.74,1,NORMAL
5372,-7170.599999999999,-3146.32,-3093.2200000000003,1,NORMAL
5373,-7022.88,-3194.4700000000003,-3344.33,1,NORMAL
5374,-6875.259999999999,-3242.33,-3595.63,1,NORMAL
5375,-6727.6900000000005,-3290.28,-3846.6899999999996,1,NORMAL
5376,-7171.82,-2942.16,-3306.52,1,NORMAL
5377,-7024.099999999999,-2990.31,-3557.6299999999997,1,NORMAL
5378,-6876.4800000000005,-3038.17,-3808.92,1,NORMAL
5379,-6196.91,-3904.92,4087.4400000000005,1,NORMAL
5380,-6334.400000000001,-3645.49,4118.860000000001,1,NORMAL
5381,-6000.2300000000005,-3992.84,4289.41,1,NORMAL
5382,-6137.960000000001,-3733.67,4320.78,1,NORMAL
5383,-6275.45,-3474.24,4352.200000000001,1,NORMAL
5384,-5941.1900000000005,-3821.88,4522.57,1,NORMAL
5385,-6078.68,-3562.45,4553.9800000000005,1,NORMAL
5386,-6640.349999999999,-2384.02,4600.32,1,NORMAL
5387,-6442.67,-2477.0,4799.28,1,NORMAL
5388,-6245.34,-2569.72,4998.31,1,NORMAL
5389,-6047.8099999999995,-2662.59,5197.089999999999,1,NORMAL
5390,-5850.34,-2755.6400000000003,5396.18,1,NORMAL
5391,-6532.7,-2658.71,4584.719999999999,1,NORMAL
5392,-6335.16,-2751.58,4783.5,1,NORMAL
5393,-6137.83,-2844.3,4982.53,1,NORMAL
5394,-5940.51,-2937.23,5181.4400000000005,1,NORMAL
5395,-6425.1900000000005,-2933.2799999999997,4568.9400000000005,1,NORMAL
5396,-6227.870000000001,-3026.2200000000003,4767.84,1,NORMAL
5397,-6030.53,-3118.94,4966.88,1,NORMAL
5398,-6317.889999999999,-3207.9300000000003,4553.29,1,NORMAL
5399,-6120.56,-3300.65,4752.320000000001,1,NORMAL
5400,-5841.369999999999,-2208.37,5628.400000000001,1,NORMAL
5401,-5932.57,-1927.67,5628.400000000001,1,NORMAL
5402,-6023.91,-1646.6399999999999,5628.35,1,NORMAL
5403,-6115.11,-1365.94,5628.35,1,NORMAL
5404,-5629.099999999999,-2294.69,5814.700000000001,1,NORMAL
5405,-5720.299999999999,-2013.77,5814.83,1,NORMAL
5406,-5811.65,-1732.96,5814.650000000001,1,NORMAL
5407,-5902.849999999999,-1452.0500000000002,5814.78,1,NORMAL
5408,-5508.04,-2100.0899999999997,6001.12,1,NORMAL
5409,-5599.389999999999,-1819.28,6000.9400000000005,1,NORMAL
5410,-5690.59,-1538.37,6001.07,1,NORMAL
5411,-5387.34,-1905.67,6187.36,1,NORMAL
5412,-5478.540000000001,-1624.75,6187.49,1,NORMAL
5413,-5979.539999999999,-2408.52,5409.95,1,NORMAL
5414,-6358.400000000001,-1755.48,5209.2,1,NORMAL
5415,-6267.1900000000005,-2036.1699999999998,5209.2,1,NORMAL
5416,-6175.990000000001,-2317.09,5209.070000000001,1,NORMAL
5417,-6463.719999999999,-1944.9199999999998,5008.63,1,NORMAL
5418,-6372.5199999999995,-2225.83,5008.5,1,NORMAL
5419,-6568.83,-2134.29,4807.94,1,NORMAL
5420,-6742.79,-1497.7600000000002,4783.61,1,NORMAL
5421,-6847.84,-1688.81,4584.71,1,NORMAL
5422,-6712.1,-1021.2099999999999,4966.93,1,NORMAL
5423,-6817.150000000001,-1212.48,4767.900000000001,1,NORMAL
5424,-6922.21,-1403.52,4569.0,1,NORMAL
5425,-6891.72,-927.05,4752.4400000000005,1,NORMAL
5426,-6996.78,-1118.31,4553.41,1,NORMAL
5427,-6058.09,-876.26,5785.33,1,NORMAL
5428,-5615.07,-266.6,6251.18,1,NORMAL
5429,-5467.5,-63.49,6406.35,1,NORMAL
5430,-5845.410000000001,-959.4100000000001,5972.759999999999,1,NORMAL
